Model,Feature_Selection,Dimensionality_Reduction_Technique,CV MSE Mean,CV MSE SD,CV MAE Mean,CV MAE SD,Final MSE,Final MAE
ETR-S,CHISQ2,KPCA1-5,125.40525714285715,166.5430173827671,5.872571428571429,4.876102608955355,1.669011111111112,0.6388888888888888
ETR-S,CHISQ2,KPCA1-6,108.72262857142857,127.45333118563317,5.798857142857143,3.9892681953829436,2.284897222222221,0.8383333333333332
ETR-S,CHISQ2,KPCA1-R,483.20752142857145,701.2707818957556,10.79657142857143,9.1820921807792,746.7994555555556,10.97888888888889
ETR-S,CHISQ2,KPCA1-S,508.06600714285713,601.5022049922276,11.458,8.971544612534336,903.1293333333334,14.406666666666666
ETR-S,CHISQ2,KPCA1-C,764.4659142857142,643.487849141924,13.693714285714284,9.937371582022264,0.6605444444444482,0.2922222222222229
ETR-S,CHISQ2,LPCA1,537.5606300000001,709.5725054312265,11.246571428571428,9.409223941626296,1146.7918083333334,17.111666666666665
ETR-S,CHISQ2,SPCA1,50.14795428571428,73.36218752840601,2.794285714285714,3.5991037433091644,0.0,0.0
ETR-S,CHISQ2,TSVD1,292.51522285714293,413.9753271560264,9.156,6.069061615930357,12.189377777777775,1.4244444444444442
ETR-S,CHISQ3,DL1,2117.6285714285714,1414.9725333744404,32.82857142857143,14.848184112159016,2950.777777777778,39.888888888888886
ETR-S,CHISQ3,DL2,1376.288366803609,650.8113457502554,26.068579568579572,8.213710968566005,2950.777777777778,39.888888888888886
ETR-S,CHISQ3,FA1,615.5016664285714,341.9689373828313,15.409285714285712,6.028272369020997,17.404522222222226,2.2455555555555557
ETR-S,CHISQ3,FA2,454.82249928571434,372.1918211078571,12.90585714285714,6.606220451442808,27.160822222222208,3.213333333333333
ETR-S,CHISQ3,ICA1,604.5739614285715,726.6146123730827,12.02,9.028223908320811,1202.6694666666665,17.5
ETR-S,CHISQ3,ICA2,223.07788142857143,214.48926369931192,8.291714285714285,4.384278164123275,16.931630555555564,2.541666666666667
ETR-S,CHISQ3,IPCA1,579.9876414285716,716.4669575574316,11.343428571428571,9.555502767665192,743.7644972222222,10.668333333333333
ETR-S,CHISQ3,IPCA2,361.2283864285715,482.19733286924946,10.084142857142856,7.63337743741529,11.119255555555553,2.3366666666666664
ETR-S,CHISQ3,KPCA1-2,702.03023,802.0063633336143,12.654571428571428,10.475902041916807,545.4802777777777,9.094444444444443
ETR-S,CHISQ3,KPCA2-2,418.0558185714285,583.0082896290749,10.242857142857142,7.771440913855746,34.00883333333333,3.454444444444445
ETR-S,CHISQ3,KPCA1-3,498.9838657142858,607.9087096141442,10.474,8.997111935708787,39.84587777777777,2.9744444444444444
ETR-S,CHISQ3,KPCA2-3,267.7407714285714,415.08477960607144,8.546857142857144,7.048920102557902,17.032144444444434,2.649999999999999
ETR-S,CHISQ3,KPCA1-4,240.7980728571428,394.4172170839275,7.336857142857143,7.491743885703755,27.59867777777778,2.4344444444444444
ETR-S,CHISQ3,KPCA2-4,180.73947714285714,296.64444934031957,7.067714285714286,5.907153504913533,9.226122222222221,1.8766666666666663
ETR-S,CHISQ3,KPCA1-5,175.4070942857143,282.5362157909458,6.129428571428571,6.688428484467538,18.85067777777778,1.5344444444444443
ETR-S,CHISQ3,KPCA2-5,128.96187,198.31880491180564,6.503142857142858,4.83878745141797,5.222244444444444,1.0888888888888886
ETR-S,CHISQ3,KPCA1-6,307.7478128571428,338.2220883715206,8.514,5.397917693756679,0.5426777777777781,0.24555555555555564
ETR-S,CHISQ3,KPCA2-6,140.9116671428571,231.20377261692263,6.280857142857142,5.1136878820575316,5.559933333333337,1.2644444444444447
ETR-S,CHISQ3,KPCA1-R,609.4469035714286,690.3136558319703,12.829285714285714,8.419815524664882,775.9934444444444,12.037777777777778
ETR-S,CHISQ3,KPCA2-R,328.60553428571427,435.1344264348082,9.716857142857142,7.617038548208744,12.649455555555555,2.2388888888888885
ETR-S,CHISQ3,KPCA1-S,572.91041,622.239485120015,13.107714285714286,8.004467915623431,531.8423777777779,12.264444444444443
ETR-S,CHISQ3,KPCA2-S,476.0657907142856,557.1104141147608,11.321571428571428,8.270583282739778,49.092541666666655,4.277222222222223
ETR-S,CHISQ3,KPCA1-C,900.1458571428572,693.5186530604595,16.878285714285713,10.155355776080695,132.11735555555555,4.375555555555556
ETR-S,CHISQ3,KPCA2-C,471.75833142857135,380.60442203630504,12.342857142857145,8.67626172674732,452.50388888888887,10.033333333333333
ETR-S,CHISQ3,LPCA1,613.9933785714286,710.815587367374,12.256,8.928032139141918,1226.0273416666666,17.614999999999995
ETR-S,CHISQ3,LPCA2,435.0149342857144,637.0387213850627,10.34142857142857,8.439744023587059,9.977252777777775,2.2316666666666665
ETR-S,CHISQ3,SPCA1,55.56824571428571,85.12126406253677,2.876571428571429,3.878450100706914,0.0,0.0
ETR-S,CHISQ3,SPCA2,63.004819999999995,67.69629716234331,4.152285714285715,3.7628112156867455,0.04063333333333333,0.1033333333333333
ETR-S,CHISQ3,TSVD1,407.29191142857144,386.75804250505723,10.251714285714288,5.060699911260964,15.214400000000003,1.56
ETR-S,CHISQ3,TSVD2,159.53797285714285,82.63184704945257,8.373142857142858,3.418509330222213,2.4435666666666664,0.9011111111111099
ETR-S,MIT2,DL1,1633.942857142857,896.1145498933784,27.257142857142856,9.633445142114136,2950.777777777778,39.888888888888886
ETR-S,MIT2,FA1,404.54828428571426,421.82924326196667,11.026,7.272951757388889,7.896733333333334,1.9333333333333336
ETR-S,MIT2,ICA1,521.6391071428573,710.2120836017336,10.783714285714288,9.609791885448544,1104.8014083333335,16.751666666666665
ETR-S,MIT2,ICA2,233.2208257142857,232.30852567964422,8.463714285714286,5.6885097650385354,1.8702444444444453,0.7844444444444447
ETR-S,MIT2,IPCA1,565.6417100000001,709.826297123547,11.504857142857142,9.804480716613654,1071.2188111111109,16.70111111111111
ETR-S,MIT2,IPCA2,335.43657142857137,429.67834160872724,9.422285714285715,7.58318406012909,14.818399999999997,2.466666666666666
ETR-S,MIT2,KPCA1-2,397.4381685714285,637.5209469831369,10.026571428571428,9.181146902701187,93.42737777777779,4.3244444444444445
ETR-S,MIT2,KPCA1-3,246.0764,400.28871639171274,7.568,7.392446812629158,24.682677777777776,2.2544444444444443
